period,category,actual_sales,sample_sales,factor,estimated_sales,method,error,error_pct
2017-02-06,POULTRY,145508.0403,86456.3423,1.7357902329698607,150070.07454263902,category_level,4562.034242639027,0.031352454704449945
2017-02-06,PREPARED FOODS,43724.02229,24715.2831,1.8430942976670825,45552.59734683762,category_level,1828.575056837617,0.04182083351594634
2017-02-06,PRODUCE,905298.7864,522263.163,1.7836736155071242,931547.0241943966,category_level,26248.237794396584,0.028994005281698217
2017-02-06,SCHOOL AND OFFICE SUPPLIES,487.0,312.0,1.8319417822682824,571.5658360677041,category_level,84.56583606770414,0.17364648063183602
2017-02-06,SEAFOOD,8506.029941,5742.24596,1.5097721180857726,8669.482845598672,category_level,163.452904598671,0.01921612147293416
2017-02-13,AUTOMOTIVE,2787.0,1266.0,2.3097340641494113,2924.1233252131547,category_level,137.12332521315466,0.049201049592089936
2017-02-13,BABY CARE,99.0,36.0,2.7843336724313326,100.23601220752798,category_level,1.2360122075279776,0.012484971793211895
2017-02-13,BEAUTY,1784.0,981.0,1.964977908689249,1927.6433284241532,category_level,143.6433284241532,0.08051756077587062
2017-02-13,BEVERAGES,1199955.0,621734.0,1.9544707649760995,1215160.9265916504,category_level,15205.92659165035,0.012672080696068061
2017-02-13,BOOKS,128.0,76.0,1.6005528680027643,121.64201796821008,category_level,-6.357982031789916,-0.04967173462335872
2017-02-13,BREAD/BAKERY,206879.9203,104962.6391,1.998859798703634,209805.5996628282,category_level,2925.679362828203,0.01414192038833748
2017-02-13,CELEBRATION,4924.0,2266.0,2.1235664881036094,4812.001662042779,category_level,-111.99833795722134,-0.022745397635503928
2017-02-13,CLEANING,415552.0,198098.0,2.160055926029575,427902.75883460674,category_level,12350.758834606735,0.029721331709645808
2017-02-13,DAIRY,339473.0,179397.0,1.9121646467618958,343036.60113514384,category_level,3563.6011351438356,0.010497450858076594
2017-02-13,DELI,111052.99513,52137.659,2.1488492897387452,112035.9715107909,category_level,982.9763807909039,0.008851417106222302
2017-02-13,EGGS,69056.0,33916.0,2.1220284663136915,71970.71746349517,category_level,2914.717463495166,0.04220802629018718
2017-02-13,FROZEN FOODS,46058.36605,24216.92708,1.988447322739547,48154.08381720484,category_level,2095.717767204842,0.045501348548269704
2017-02-13,GROCERY I,1602222.824,787489.644,2.085151890718367,1642035.5201077336,category_level,39812.69610773353,0.024848414035408554
2017-02-13,GROCERY II,7991.0,4401.0,1.8644683666958146,8205.52528182828,category_level,214.52528182828064,0.026845861823086053
2017-02-13,HARDWARE,476.0,237.0,2.2259140474663246,527.5416292495189,category_level,51.541629249518905,0.1082807337174767
2017-02-13,HOME AND KITCHEN I,11230.0,5371.0,2.197046924277659,11800.339030295307,category_level,570.3390302953067,0.05078709085443514
2017-02-13,HOME AND KITCHEN II,10182.0,5234.0,1.972988890810063,10326.62385449987,category_level,144.6238544998705,0.014203874926327882
2017-02-13,HOME APPLIANCES,218.0,132.0,1.8807537012113056,248.25948855989233,category_level,30.259488559892333,0.1388049933940015
2017-02-13,HOME CARE,107058.0,52387.0,2.0762181732311964,108766.84144106269,category_level,1708.8414410626865,0.0159618285514645
2017-02-13,LADIESWEAR,4431.0,2402.0,1.8303848212840657,4396.584340724326,category_level,-34.41565927567444,-0.0077670185681955415
2017-02-13,LAWN AND GARDEN,12318.0,5848.0,2.0002537922417662,11697.48417702985,category_level,-620.5158229701501,-0.050374721786828225
2017-02-13,LINGERIE,2232.0,1006.0,2.2340314952445297,2247.435684215997,category_level,15.435684215996844,0.006915629129030844
2017-02-13,"LIQUOR,WINE,BEER",19002.0,8940.0,2.188090607257225,19561.53002887959,category_level,559.5300288795916,0.02944584932531268
2017-02-13,MAGAZINES,2702.0,1425.0,1.825972405186161,2602.0106773902794,category_level,-99.9893226097206,-0.03700567084001503
2017-02-13,MEATS,135653.68881,70958.0179,1.9545183747007162,138688.74981789233,category_level,3035.0610078923346,0.02237359731620213
2017-02-13,PERSONAL CARE,112294.0,53444.0,2.122711634769719,113446.20060863285,category_level,1152.2006086328474,0.010260571434207059
2017-02-13,PET SUPPLIES,2904.0,1671.0,1.7322586922677738,2894.60427477945,category_level,-9.395725220550048,-0.003235442569059934
2017-02-13,PLAYERS AND ELECTRONICS,3880.0,2065.0,1.8749182600507441,3871.706207004787,category_level,-8.293792995213153,-0.002137575514230194
2017-02-13,POULTRY,142274.01903,83768.05197,1.7357902329698607,145403.7664444377,category_level,3129.7474144377047,0.021998024908383054
2017-02-13,PREPARED FOODS,44398.20396,24878.341,1.8430942976670825,45853.12843251719,category_level,1454.9244725171884,0.03276989478736537
2017-02-13,PRODUCE,881896.49,504633.27119999996,1.7836736155071242,900101.0513464911,category_level,18204.5613464911,0.02064251479954422
2017-02-13,SCHOOL AND OFFICE SUPPLIES,427.0,289.0,1.8319417822682824,529.4311750755336,category_level,102.43117507553359,0.23988565591459857
2017-02-13,SEAFOOD,8284.38807,5636.52005,1.5097721180857726,8509.860814521426,category_level,225.47274452142483,0.027216584087595114
2017-02-20,AUTOMOTIVE,2882.0,1327.0,2.3097340641494113,3065.017103126269,category_level,183.01710312626892,0.06350350559551315
2017-02-20,BABY CARE,91.0,35.0,2.7843336724313326,97.45167853509663,category_level,6.451678535096633,0.07089756631974321
2017-02-20,BEAUTY,1867.0,1012.0,1.964977908689249,1988.55764359352,category_level,121.55764359351997,0.06510853968587037
2017-02-20,BEVERAGES,1205691.0,604761.0,1.9544707649760995,1181987.694297711,category_level,-23703.3057022891,-0.01965951948077003
2017-02-20,BOOKS,96.0,65.0,1.6005528680027643,104.03593642017968,category_level,8.03593642017968,0.08370767104353834
2017-02-20,BREAD/BAKERY,196205.9114,96871.38,1.998859798703634,193632.30712694325,category_level,-2573.604273056757,-0.013116853894427346
2017-02-20,CELEBRATION,4718.0,2308.0,2.1235664881036094,4901.19145454313,category_level,183.19145454313002,0.038828201471625697
2017-02-20,CLEANING,468178.0,216213.0,2.160055926029575,467032.1719346325,category_level,-1145.8280653674738,-0.0024474197108097216
2017-02-20,DAIRY,313762.0,161989.0,1.9121646467618958,309749.63896431273,category_level,-4012.361035687267,-0.012787912607923417
2017-02-20,DELI,109183.86634,50347.96454,2.1488492897387452,108190.18784157053,category_level,-993.6784984294645,-0.009100964563162992
2017-02-20,EGGS,69322.0,32879.0,2.1220284663136915,69770.17394392786,category_level,448.1739439278608,0.006465104064046923
2017-02-20,FROZEN FOODS,51037.68998,22486.65998,1.988447322739547,44713.53883458552,category_level,-6324.151145414486,-0.12391139073678126
2017-02-20,GROCERY I,1606259.251,768692.268,2.085151890718367,1602840.1360007897,category_level,-3419.114999210229,-0.002128619646599146
2017-02-20,GROCERY II,7437.0,4300.0,1.8644683666958146,8017.2139767920025,category_level,580.2139767920025,0.07801720812047903
2017-02-20,HARDWARE,497.0,253.0,2.2259140474663246,563.1562540089801,category_level,66.15625400898011,0.13311117506837045
2017-02-20,HOME AND KITCHEN I,18358.0,5959.0,2.197046924277659,13092.202621770572,category_level,-5265.797378229428,-0.2868393821892052
2017-02-20,HOME AND KITCHEN II,10543.0,5507.0,1.972988890810063,10865.249821691017,category_level,322.24982169101713,0.030565287080623837
2017-02-20,HOME APPLIANCES,191.0,85.0,1.8807537012113056,159.86406460296098,category_level,-31.13593539703902,-0.16301536857088492
2017-02-20,HOME CARE,112648.0,54652.0,2.0762181732311964,113469.47560343135,category_level,821.4756034313468,0.007292411790989159
2017-02-20,LADIESWEAR,3513.0,1922.0,1.8303848212840657,3517.999626507974,category_level,4.9996265079739715,0.0014231786245300232
2017-02-20,LAWN AND GARDEN,5157.0,2718.0,2.0002537922417662,5436.689807313121,category_level,279.6898073131206,0.05423498299653298
2017-02-20,LINGERIE,2488.0,1084.0,2.2340314952445297,2421.6901408450703,category_level,-66.30985915492965,-0.0266518726506952
2017-02-20,"LIQUOR,WINE,BEER",50042.0,19686.0,2.188090607257225,43074.751694465725,category_level,-6967.248305534275,-0.1392280145784396
2017-02-20,MAGAZINES,2728.0,1521.0,1.825972405186161,2777.3040282881507,category_level,49.304028288150676,0.018073324152547903
2017-02-20,MEATS,130654.33874,66477.1336,1.9545183747007162,129930.77911863437,category_level,-723.559621365639,-0.005537968569153381
2017-02-20,PERSONAL CARE,118150.0,55765.0,2.122711634769719,118373.01431293337,category_level,223.01431293337373,0.0018875523735368068
2017-02-20,PET SUPPLIES,3042.0,1776.0,1.7322586922677738,3076.4914374675664,category_level,34.49143746756636,0.011338408108996173
2017-02-20,PLAYERS AND ELECTRONICS,3937.0,2028.0,1.8749182600507441,3802.334231382909,category_level,-134.6657686170911,-0.03420517363908841
2017-02-20,POULTRY,134457.7603,76281.03134,1.7357902329698607,132407.86916083985,category_level,-2049.891139160143,-0.015245614195762737
2017-02-20,PREPARED FOODS,41590.41097,22777.131,1.8430942976670825,41980.400263316136,category_level,389.9892933161391,0.009376904056020178
2017-02-20,PRODUCE,827237.5152,458806.4809,1.7836736155071242,818361.0146050034,category_level,-8876.500594996614,-0.0107302926087081
2017-02-20,SCHOOL AND OFFICE SUPPLIES,284.0,169.0,1.8319417822682824,309.5981612033397,category_level,25.598161203339714,0.09013437043429477
2017-02-20,SEAFOOD,7562.231008,4991.058025,1.5097721180857726,7535.360245893244,category_level,-26.870762106756047,-0.003553285013156801
2017-02-27,AUTOMOTIVE,3515.0,1575.0,2.3097340641494113,3637.831151035323,category_level,122.83115103532282,0.03494485093465798
2017-02-27,BABY CARE,141.0,54.0,2.7843336724313326,150.35401831129195,category_level,9.354018311291952,0.0663405553992337
2017-02-27,BEAUTY,2343.0,1263.0,1.964977908689249,2481.7670986745215,category_level,138.76709867452155,0.059226247833769334
2017-02-27,BEVERAGES,1483081.0,781735.0,1.9544707649760995,1527878.2034585911,category_level,44797.20345859113,0.030205500211108585
2017-02-27,BOOKS,130.0,91.0,1.6005528680027643,145.65031098825156,category_level,15.650310988251562,0.12038700760193509
2017-02-27,BREAD/BAKERY,234583.9753,120462.72409999999,1.998859798703634,240788.09644581738,category_level,6204.121145817393,0.026447335705191255
2017-02-27,CELEBRATION,5472.0,2636.0,2.1235664881036094,5597.721262641115,category_level,125.72126264111466,0.022975376944648147
2017-02-27,CLEANING,546399.0,265266.0,2.160055926029575,572989.3952741612,category_level,26590.395274161245,0.048664794910241865
2017-02-27,DAIRY,393612.0,211174.0,1.9121646467618958,403799.45711529657,category_level,10187.457115296565,0.025881977976526544
2017-02-27,DELI,135926.9384,64605.527799999996,2.1488492897387452,138827.54252622675,category_level,2900.604126226739,0.021339435437668468
2017-02-27,EGGS,83991.0,41259.0,2.1220284663136915,87552.7724916366,category_level,3561.7724916365987,0.0424065970358324
2017-02-27,FROZEN FOODS,56797.33998,28308.3061,1.988447322739547,56289.57547583659,category_level,-507.7645041634096,-0.008939934587468503
2017-02-27,GROCERY I,2029739.095,1017099.742,2.085151890718367,2120807.450080463,category_level,91068.35508046323,0.04486702517816125
2017-02-27,GROCERY II,9225.0,5233.0,1.8644683666958146,9756.762962919198,category_level,531.7629629191979,0.05764368161725723
2017-02-27,HARDWARE,563.0,273.0,2.2259140474663246,607.6745349583066,category_level,44.674534958306594,0.07935086138242735
2017-02-27,HOME AND KITCHEN I,15787.0,7762.0,2.197046924277659,17053.47822624319,category_level,1266.4782262431909,0.08022285590949457
2017-02-27,HOME AND KITCHEN II,12626.0,6469.0,1.972988890810063,12763.265134650297,category_level,137.2651346502971,0.010871624794099248
2017-02-27,HOME APPLIANCES,320.0,201.0,1.8807537012113056,378.0314939434724,category_level,58.03149394347241,0.1813484185733513
2017-02-27,HOME CARE,141882.0,70614.0,2.0762181732311964,146610.0700845477,category_level,4728.070084547711,0.03332395994240081
2017-02-27,LADIESWEAR,5404.0,2974.0,1.8303848212840657,5443.564458498811,category_level,39.56445849881129,0.0073213283676556795
2017-02-27,LAWN AND GARDEN,5982.0,3176.0,2.0002537922417662,6352.80604415985,category_level,370.80604415985,0.06198696826476931
2017-02-27,LINGERIE,2734.0,1252.0,2.2340314952445297,2797.0074320461513,category_level,63.00743204615128,0.02304587858308386
2017-02-27,"LIQUOR,WINE,BEER",42029.0,17605.0,2.188090607257225,38521.33514076344,category_level,-3507.66485923656,-0.0834582040790064
2017-02-27,MAGAZINES,2856.0,1610.0,1.825972405186161,2939.8155723497193,category_level,83.81557234971933,0.029347189198081
2017-02-27,MEATS,149221.72921,79469.19,1.9545183747007162,155323.99207758243,category_level,6102.262867582438,0.04089392945577459
2017-02-27,PERSONAL CARE,154128.0,75644.0,2.122711634769719,160570.3989005206,category_level,6442.3989005206095,0.041799017054140776
2017-02-27,PET SUPPLIES,3686.0,2187.0,1.7322586922677738,3788.4497599896213,category_level,102.44975998962127,0.02779429191253968
2017-02-27,PLAYERS AND ELECTRONICS,5151.0,2795.0,1.8749182600507441,5240.396536841829,category_level,89.3965368418294,0.017355180905033858
2017-02-27,POULTRY,169059.1805,100064.7904,1.7357902329698607,173691.4858404963,category_level,4632.305340496299,0.027400495653628818
2017-02-27,PREPARED FOODS,46978.63707,26714.786,1.8430942976670825,49237.86973999641,category_level,2259.2326699964106,0.048090638871239835
2017-02-27,PRODUCE,990215.431,573314.361,1.7836736155071242,1022605.6991070267,category_level,32390.2681070267,0.03271032453444638
2017-02-27,SCHOOL AND OFFICE SUPPLIES,592.0,403.0,1.8319417822682824,738.2725382541178,category_level,146.27253825411776,0.24708199029411784
2017-02-27,SEAFOOD,10259.136,6873.66702,1.5097721180857726,10377.67081580172,category_level,118.53481580172047,0.011554073929980114
2017-03-06,AUTOMOTIVE,2882.0,1308.0,2.3097340641494113,3021.13215590743,category_level,139.13215590742993,0.04827625118231434
2017-03-06,BABY CARE,106.0,39.0,2.7843336724313326,108.58901322482197,category_level,2.5890132248219686,0.024424653064358193
2017-03-06,BEAUTY,1540.0,823.0,1.964977908689249,1617.176818851252,category_level,77.17681885125194,0.05011481743587788
2017-03-06,BEVERAGES,1335778.0,709712.0,1.9544707649760995,1387111.3555527176,category_level,51333.35555271758,0.038429556073477464
2017-03-06,BOOKS,118.0,71.0,1.6005528680027643,113.63925362819627,category_level,-4.360746371803728,-0.036955477727150236
2017-03-06,BREAD/BAKERY,217091.73,109562.851,1.998859798703634,219000.77829525626,category_level,1909.0482952562452,0.008793740301651495
2017-03-06,CELEBRATION,5340.0,2591.0,2.1235664881036094,5502.160770676452,category_level,162.16077067645165,0.030367185519934767
2017-03-06,CLEANING,440749.0,214397.0,2.160055926029575,463109.5103729628,category_level,22360.510372962803,0.05073298038784615
2017-03-06,DAIRY,355641.0,190218.0,1.9121646467618958,363728.1347777543,category_level,8087.134777754312,0.022739601951839952
2017-03-06,DELI,117684.871,55689.058899999996,2.1488492897387452,119667.39466348414,category_level,1982.5236634841422,0.01684603676443799
2017-03-06,EGGS,74111.0,35226.0,2.1220284663136915,74750.5747543661,category_level,639.5747543660982,0.0086299571503029
2017-03-06,FROZEN FOODS,47454.23576,23978.64981,1.988447322739547,47680.28201760364,category_level,226.04625760363706,0.004763457971315078
2017-03-06,GROCERY I,1761522.721,865176.3319999999,2.085151890718367,1804024.0644745813,category_level,42501.34347458137,0.024127615822323176
2017-03-06,GROCERY II,8392.0,4753.0,1.8644683666958146,8861.818146905207,category_level,469.81814690520696,0.05598404991720769
2017-03-06,HARDWARE,526.0,233.0,2.2259140474663246,518.6379730596536,category_level,-7.362026940346368,-0.01399624893601971
2017-03-06,HOME AND KITCHEN I,10647.0,4906.0,2.197046924277659,10778.712210506195,category_level,131.71221050619533,0.012370828449910335
2017-03-06,HOME AND KITCHEN II,11744.0,6496.0,1.972988890810063,12816.53583470217,category_level,1072.5358347021702,0.09132628020284146
2017-03-06,HOME APPLIANCES,255.0,132.0,1.8807537012113056,248.25948855989233,category_level,-6.740511440107667,-0.026433378196500656
2017-03-06,HOME CARE,116195.0,57513.0,2.0762181732311964,119409.5357970458,category_level,3214.535797045799,0.027665009656575576
2017-03-06,LADIESWEAR,4510.0,2491.0,1.8303848212840657,4559.488589818608,category_level,49.48858981860758,0.01097307978239636
2017-03-06,LAWN AND GARDEN,6316.0,3182.0,2.0002537922417662,6364.8075669133,category_level,48.807566913300434,0.007727607174366756
2017-03-06,LINGERIE,2637.0,1148.0,2.2340314952445297,2564.6681565407202,category_level,-72.33184345927975,-0.027429595547698048
2017-03-06,"LIQUOR,WINE,BEER",31856.0,14779.0,2.188090607257225,32337.791084654527,category_level,481.79108465452737,0.015124029528331471
2017-03-06,MAGAZINES,2478.0,1426.0,1.825972405186161,2603.8366497954657,category_level,125.83664979546575,0.05078153744772629
2017-03-06,MEATS,134101.48112,69371.4081,1.9545183747007162,135587.6918103121,category_level,1486.2106903120875,0.011082731360604135
2017-03-06,PERSONAL CARE,117665.0,56382.0,2.122711634769719,119682.72739158629,category_level,2017.7273915862897,0.01714806774815187
2017-03-06,PET SUPPLIES,3295.0,1916.0,1.7322586922677738,3319.0076543850546,category_level,24.007654385054593,0.007286086308059057
2017-03-06,PLAYERS AND ELECTRONICS,4186.0,2390.0,1.8749182600507441,4481.054641521278,category_level,295.0546415212784,0.0704860586529571
2017-03-06,POULTRY,145151.91703,84711.32306,1.7357902329698607,147041.08718950252,category_level,1889.1701595025079,0.013015123728004598
2017-03-06,PREPARED FOODS,41619.90217,23375.08421,1.8430942976670825,43082.48441493887,category_level,1462.5822449388652,0.035141414772308324
2017-03-06,PRODUCE,897007.2297,510346.549,1.7836736155071242,910291.6742164138,category_level,13284.444516413729,0.014809740742955496
2017-03-06,SCHOOL AND OFFICE SUPPLIES,645.0,432.0,1.8319417822682824,791.398849939898,category_level,146.398849939898,0.2269749611471287
2017-03-06,SEAFOOD,8748.30599,5851.55399,1.5097721180857726,8834.513061575555,category_level,86.20707157555444,0.00985414452513388
2017-03-13,AUTOMOTIVE,2832.0,1280.0,2.3097340641494113,2956.4596021112466,category_level,124.45960211124657,0.04394759961555317
2017-03-13,BABY CARE,102.0,42.0,2.7843336724313326,116.94201424211597,category_level,14.942014242115974,0.14649033570701936
2017-03-13,BEAUTY,1447.0,754.0,1.964977908689249,1481.5933431516937,category_level,34.593343151693716,0.023906940671522957
2017-03-13,BEVERAGES,1426100.0,758230.0,1.9544707649760995,1481938.368127828,category_level,55838.368127828,0.03915459513907019
2017-03-13,BOOKS,102.0,59.0,1.6005528680027643,94.43261921216309,category_level,-7.56738078783691,-0.07419000772389128
2017-03-13,BREAD/BAKERY,223622.7692,115282.9567,1.998859798703634,230434.46762332175,category_level,6811.698423321737,0.030460665734935086
2017-03-13,CELEBRATION,5664.0,2694.0,2.1235664881036094,5720.888118951124,category_level,56.88811895112394,0.01004380631199222
2017-03-13,CLEANING,439747.0,210329.0,2.160055926029575,454322.4028658745,category_level,14575.402865874523,0.033144973964289746
2017-03-13,DAIRY,372220.0,198725.0,1.9121646467618958,379994.91942775773,category_level,7774.9194277577335,0.020887967943038346
2017-03-13,DELI,120331.387,57881.2047,2.1488492897387452,124377.98560881792,category_level,4046.5986088179197,0.03362878721590668
2017-03-13,EGGS,74136.0,35411.0,2.1220284663136915,75143.15002063413,category_level,1007.1500206341298,0.013585168078047504
2017-03-13,FROZEN FOODS,48049.29706,23931.6331,1.988447322739547,47586.79176648012,category_level,-462.50529351987643,-0.009625641202249806
2017-03-13,GROCERY I,1707199.264,845545.522,2.085151890718367,1763090.8438867484,category_level,55891.579886748455,0.03273875584727786
2017-03-13,GROCERY II,8144.0,4500.0,1.8644683666958146,8390.107650131165,category_level,246.10765013116543,0.0302195051732767
2017-03-13,HARDWARE,581.0,223.0,2.2259140474663246,496.3788325849904,category_level,-84.62116741500961,-0.14564744821860517
2017-03-13,HOME AND KITCHEN I,10542.0,4993.0,2.197046924277659,10969.855292918352,category_level,427.85529291835155,0.040585780015021014
2017-03-13,HOME AND KITCHEN II,11229.0,5458.0,1.972988890810063,10768.573366041324,category_level,-460.42663395867567,-0.04100335149689872
2017-03-13,HOME APPLIANCES,299.0,159.0,1.8807537012113056,299.0398384925976,category_level,0.03983849259759609,0.0001332391056775789
2017-03-13,HOME CARE,115375.0,56285.0,2.0762181732311964,116859.93988031789,category_level,1484.939880317892,0.012870551508714124
2017-03-13,LADIESWEAR,4587.0,2615.0,1.8303848212840657,4786.4563076578315,category_level,199.45630765783153,0.04348295348982593
2017-03-13,LAWN AND GARDEN,5397.0,2823.0,2.0002537922417662,5646.716455498507,category_level,249.71645549850655,0.046269493329350854
2017-03-13,LINGERIE,2586.0,1168.0,2.2340314952445297,2609.3487864456106,category_level,23.348786445610585,0.00902891973921523
2017-03-13,"LIQUOR,WINE,BEER",33894.0,15749.0,2.188090607257225,34460.23897369403,category_level,566.2389736940313,0.016706171407742706
2017-03-13,MAGAZINES,2305.0,1247.0,1.825972405186161,2276.9875892671425,category_level,-28.01241073285746,-0.012152889688875254
2017-03-13,MEATS,136622.15108,70043.6077,1.9545183747007162,136901.51827997857,category_level,279.36719997855835,0.002044816289087507
2017-03-13,PERSONAL CARE,117195.0,56347.0,2.122711634769719,119608.43248436935,category_level,2413.4324843693466,0.02059330589504114
2017-03-13,PET SUPPLIES,3341.0,1998.0,1.7322586922677738,3461.052867151012,category_level,120.05286715101192,0.03593321375367014
2017-03-13,PLAYERS AND ELECTRONICS,4313.0,2292.0,1.8749182600507441,4297.312652036306,category_level,-15.687347963694265,-0.003637224197471427
2017-03-13,POULTRY,145358.71451,85089.0101,1.7357902329698607,147696.67266465383,category_level,2337.9581546538393,0.01608405909845191
2017-03-13,PREPARED FOODS,42465.39201,23660.81297,1.8430942976670825,43609.10946317435,category_level,1143.717453174344,0.026932930535646875
2017-03-13,PRODUCE,901967.9792,514048.6835,1.7836736155071242,916895.0738451224,category_level,14927.094645122415,0.01654947291849761
2017-03-13,SCHOOL AND OFFICE SUPPLIES,759.0,506.0,1.8319417822682824,926.9625418277509,category_level,167.9625418277509,0.22129452151218826
2017-03-13,SEAFOOD,9958.47898,6535.61299,1.5097721180857726,9867.286266901188,category_level,-91.19271309881151,-0.00915729332581385
2017-03-20,AUTOMOTIVE,2789.0,1241.0,2.3097340641494113,2866.3799736094193,category_level,77.37997360941927,0.027744701903699986
2017-03-20,BABY CARE,76.0,18.0,2.7843336724313326,50.11800610376399,category_level,-25.88199389623601,-0.3405525512662633
2017-03-20,BEAUTY,1524.0,791.0,1.964977908689249,1554.297525773196,category_level,30.297525773195957,0.019880266255377924
2017-03-20,BEVERAGES,1409934.0,739236.0,1.9544707649760995,1444815.150417872,category_level,34881.150417872006,0.024739562573760195
2017-03-20,BOOKS,107.0,58.0,1.6005528680027643,92.83206634416032,category_level,-14.167933655839676,-0.1324105949143895
2017-03-20,BREAD/BAKERY,211630.8922,110016.856,1.998859798703634,219908.2706381667,category_level,8277.378438166692,0.0391123354067998
2017-03-20,CELEBRATION,5101.0,2490.0,2.1235664881036094,5287.680555377988,category_level,186.68055537798773,0.03659685461242653
2017-03-20,CLEANING,438476.0,211237.0,2.160055926029575,456283.73364670936,category_level,17807.733646709356,0.0406127898601277
2017-03-20,DAIRY,368017.0,197062.0,1.9121646467618958,376814.98962019273,category_level,8797.989620192733,0.023906476114398882
2017-03-20,DELI,120371.2393,58142.5063,2.1488492897387452,124939.48336638552,category_level,4568.244066385523,0.03795129212718443
2017-03-20,EGGS,73018.0,35278.0,2.1220284663136915,74860.9202346144,category_level,1842.9202346144011,0.02523925928694844
2017-03-20,FROZEN FOODS,49245.7871,23722.2091,1.988447322739547,47170.36317436272,category_level,-2075.423925637282,-0.042144192383865506
2017-03-20,GROCERY I,1728515.851,838765.494,2.085151890718367,1748953.4556834248,category_level,20437.60468342481,0.011823787830236571
2017-03-20,GROCERY II,8183.0,4367.0,1.8644683666958146,8142.1333573606225,category_level,-40.86664263937746,-0.004994090509516981
2017-03-20,HARDWARE,568.0,274.0,2.2259140474663246,609.9004490057729,category_level,41.900449005772884,0.0737683961369241
2017-03-20,HOME AND KITCHEN I,9799.0,4331.0,2.197046924277659,9515.410229046542,category_level,-283.58977095345836,-0.028940684861053
2017-03-20,HOME AND KITCHEN II,10110.0,5011.0,1.972988890810063,9886.647331849226,category_level,-223.35266815077375,-0.02209225204260868
2017-03-20,HOME APPLIANCES,248.0,134.0,1.8807537012113056,252.02099596231494,category_level,4.020995962314942,0.016213693396431215
2017-03-20,HOME CARE,113835.0,55397.0,2.0762181732311964,115016.25814248859,category_level,1181.2581424885866,0.01037693277540815
2017-03-20,LADIESWEAR,4486.0,2517.0,1.8303848212840657,4607.078595171994,category_level,121.07859517199358,0.02699032438073865
2017-03-20,LAWN AND GARDEN,5151.0,2749.0,2.0002537922417662,5498.697674872616,category_level,347.6976748726156,0.06750100463455942
2017-03-20,LINGERIE,2419.0,1111.0,2.2340314952445297,2482.0089912166727,category_level,63.00899121667271,0.026047536674937043
2017-03-20,"LIQUOR,WINE,BEER",37801.0,16876.0,2.188090607257225,36926.217088072925,category_level,-874.7829119270755,-0.023141792860693514
2017-03-20,MAGAZINES,2177.0,1189.0,1.825972405186161,2171.0811897663452,category_level,-5.918810233654767,-0.0027187920228088046
2017-03-20,MEATS,135457.86362,70718.8515,1.9545183747007162,138221.2946944813,category_level,2763.431074481312,0.02040066926076412
2017-03-20,PERSONAL CARE,118248.0,56492.0,2.122711634769719,119916.22567141095,category_level,1668.2256714109535,0.014107855282211567
2017-03-20,PET SUPPLIES,3222.0,1907.0,1.7322586922677738,3303.417326154645,category_level,81.4173261546448,0.025269188750665673
2017-03-20,PLAYERS AND ELECTRONICS,4044.0,2186.0,1.8749182600507441,4098.571316470927,category_level,54.57131647092683,0.013494390818725725
2017-03-20,POULTRY,140966.24217,83254.7311,1.7357902329698607,144512.74909191212,category_level,3546.506921912107,0.025158554752670162
2017-03-20,PREPARED FOODS,41259.40782,23183.0619,1.8430942976670825,42728.569190353,category_level,1469.161370353002,0.03560791218241489
2017-03-20,PRODUCE,880521.5414,502753.9098,1.7836736155071242,896748.8840033086,category_level,16227.342603308614,0.01842923976341076
2017-03-20,SCHOOL AND OFFICE SUPPLIES,2605.0,815.0,1.8319417822682824,1493.03255254865,category_level,-1111.96744745135,-0.4268589049717274
2017-03-20,SEAFOOD,9465.74898,6335.22901,1.5097721180857726,9564.752120986132,category_level,99.00314098613126,0.010459092164319284
2017-03-27,AUTOMOTIVE,3079.0,1404.0,2.3097340641494113,3242.8666260657733,category_level,163.8666260657733,0.05322072947897801
2017-03-27,BABY CARE,91.0,37.0,2.7843336724313326,103.02034587995931,category_level,12.020345879959308,0.1320917129665858
2017-03-27,BEAUTY,1718.0,874.0,1.964977908689249,1717.3906921944035,category_level,-0.6093078055964725,-0.00035466112083613064
2017-03-27,BEVERAGES,1457075.0,751313.0,1.9544707649760995,1468419.2938464882,category_level,11344.293846488232,0.007785662266175888
2017-03-27,BOOKS,76.0,46.0,1.6005528680027643,73.62543192812716,category_level,-2.3745680718728437,-0.031244316735168996
2017-03-27,BREAD/BAKERY,215961.0765,111209.3766,1.998859798703634,222291.95212463263,category_level,6330.8756246326375,0.029314891957545126
2017-03-27,CELEBRATION,4744.0,2275.0,2.1235664881036094,4831.113760435711,category_level,87.1137604357109,0.018362934324559634
2017-03-27,CLEANING,489729.0,232332.0,2.160055926029575,501850.1134063032,category_level,12121.113406303222,0.024750654762742706
2017-03-27,DAIRY,391924.0,206946.0,1.9121646467618958,395714.8249887873,category_level,3790.8249887872953,0.009672347161151895
2017-03-27,DELI,130199.7716,61762.0227,2.1488492897387452,132717.27861172328,category_level,2517.5070117232826,0.01933572525347873
2017-03-27,EGGS,75150.0,36373.0,2.1220284663136915,77184.5414052279,category_level,2034.5414052278938,0.02707307259118954
2017-03-27,FROZEN FOODS,47363.16711,24829.65912,1.988447322739547,49372.469201699576,category_level,2009.3020916995738,0.04242330516101278
